"transaction_id","transactiondate","transaction_datetime","amount_gbp","fee_charged_gbp","transaction_status","is_flagged_fraud","device_type","fx_rate_used","failed_reason","transaction_type_id","type_name","channel","is_domestic","typical_fee_gbp","merchant_category_id","category_name","sector","risk_flag","customer_id","customer_name","age_band","region","customer_segment","kyc_verified","account_open_date","weekday","weekno","accage","amtbucket","accage_bucket","fx_rate_check","fee_charge_check"
1417,"2026-01-24","1/24/2026 10:56","54.55","0.00","Declined",False,"iOS",NULL,"Insufficient Funds",7,"ATM Withdrawal","ATM Network",True,"0.00",13,"Salary / Income","Financial","Low",17,"Aisha Kamara","18-24","Scotland","Starter",False,"2024-04-01","Saturday ","Week 4","2.18","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
1418,"2026-03-25","3/25/2026 16:03","1401.52","0.00","Declined",False,NULL,NULL,NULL,8,"ATM Withdrawal","ATM Network",False,"1.50",14,"Loan & Credit","Financial","Medium",18,"Benjamin Fox","45-54","South East","Business",True,"2020-02-28","Wednesday","Week 4","6.27","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
1419,"2026-03-28","3/28/2026 21:22","344.30","1.15","Pending",True,"Android",NULL,NULL,9,"Direct Debit","Automated",True,"0.00",15,"Peer-to-Peer Transfer","Financial","Medium",19,"Charlotte Lewis","25-34","Midlands","Standard",True,"2022-11-16","Saturday ","Week 4","3.56","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
1420,"2026-03-13","3/13/2026 18:50","12727.27","1.27","Reversed",True,"Web",NULL,"Fraud Suspected",10,"Standing Order","Automated",True,"0.00",16,"Subscription Services","Services","Low",20,"Rajan Mehta","35-44","London","Premium",True,"2019-09-09","Friday   ","Week 2","6.75","10000 - 15000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
1421,"2026-02-20","2/20/2026 5:20","28.56","0.00","Completed",False,"iOS",NULL,NULL,11,"Salary Credit","Automated",True,"0.00",17,"Charity & Donations","Services","Low",1,"Amelia Rhodes","25-34","London","Premium",True,"2021-06-10","Friday   ","Week 3","4.99","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1422,"2026-04-25","4/25/2026 8:41","2909.09","0.00","Declined",False,NULL,NULL,NULL,12,"Card Refund","Mobile App",True,"0.00",18,"Education","Services","Low",2,"James Whitfield","35-44","South East","Standard",True,"2020-11-23","Saturday ","Week 4","5.54","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1423,"2026-02-10","2/10/2026 19:38","178.48","2.35","Pending",False,"Android","1.1100",NULL,13,"Crypto Purchase","Mobile App",True,"1.00",1,"Groceries","Retail","Low",3,"Sofia Patel","18-24","Midlands","Starter",False,"2023-01-08","Tuesday  ","Week 2","3.41","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
1424,"2026-04-12","4/12/2026 17:48","82.42","0.00","Reversed",False,"Web",NULL,NULL,14,"Savings Pot Transfer","Mobile App",True,"0.00",2,"Dining & Restaurants","Leisure","Low",4,"Oliver Bennett","45-54","North West","Business",True,"2019-07-14","Sunday   ","Week 2","6.9","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1425,"2026-01-24","1/24/2026 6:02","23.75","0.00","Declined",False,"iOS",NULL,"Insufficient Funds",15,"Loan Repayment","Automated",True,"0.00",3,"Travel & Transport","Services","Medium",5,"Chloe Macgregor","25-34","Scotland","Standard",True,"2022-09-30","Saturday ","Week 4","3.68","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1426,"2026-02-21","2/21/2026 13:33","463.64","1.03","Declined",True,NULL,NULL,NULL,1,"Purchase","Mobile App",True,"0.00",4,"Entertainment","Leisure","Low",6,"Daniel Okafor","35-44","London","Premium",True,"2021-03-17","Saturday ","Week 3","5.22","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
1427,"2026-04-09","4/9/2026 2:36","15.90","0.00","Pending",False,"Android",NULL,NULL,2,"Purchase","Web Browser",True,"0.00",5,"Utilities","Services","Low",7,"Priya Sharma","18-24","South West","Starter",False,"2023-06-22","Thursday ","Week 2","2.96","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
1428,"2026-03-22","3/22/2026 1:54","65.45","0.00","Reversed",False,"Web",NULL,NULL,3,"Transfer - Outbound","Mobile App",True,"0.00",6,"Online Retail","Retail","Medium",8,"Thomas Hughes","55-64","Wales","Standard",True,"2020-04-05","Sunday   ","Week 4","6.17","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1429,"2026-02-14","2/14/2026 4:07","560.61","0.00","Completed",False,"iOS",NULL,NULL,4,"Transfer - Outbound","Web Browser",True,"0.00",7,"Health & Pharmacy","Retail","Low",9,"Isabelle Fontaine","25-34","North East","Premium",True,"2022-01-19","Saturday ","Week 2","4.38","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1430,"2026-02-09","2/9/2026 1:55","86.36","1.73","Declined",True,NULL,NULL,NULL,5,"Transfer - International","Mobile App",False,"2.50",8,"Gambling","Leisure","High",10,"Mohammed Al-Hassan","45-54","London","Business",True,"2018-12-01","Monday   ","Week 2","7.52","Below 5000","Long-Term Customer (7+ Years)","FX Rate Not Applied","Below Typical"
1431,"2026-01-23","1/23/2026 10:17","47.77","0.00","Pending",False,"Android",NULL,NULL,6,"Transfer - International","Web Browser",False,"2.50",9,"Crypto Exchange","Financial","High",11,"Grace Elliott","35-44","East of England","Standard",True,"2021-08-27","Friday   ","Week 4","4.78","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
1432,"2026-05-29","5/29/2026 1:01","2636.35","0.00","Reversed",False,"Web",NULL,NULL,7,"ATM Withdrawal","ATM Network",True,"0.00",10,"Fuel","Retail","Low",12,"Ethan Clarke","25-34","South East","Starter",True,"2023-03-11","Friday   ","Week 5","3.24","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1433,"2026-05-02","5/2/2026 5:24","109.09","0.00","Completed",False,"iOS",NULL,NULL,8,"ATM Withdrawal","ATM Network",False,"1.50",11,"Clothing & Fashion","Retail","Low",13,"Fatima Noor","18-24","Midlands","Starter",False,"2024-02-14","Saturday ","Week 1","2.31","Below 5000","New Customer (<3 Years)","FX Rate Not Applied","Below Typical"
1434,"2026-05-06","5/6/2026 17:49","798.48","2.35","Declined",False,NULL,"1.1900","Card Limit Exceeded",9,"Direct Debit","Automated",True,"0.00",12,"Electronics","Retail","Medium",14,"Samuel Whitmore","55-64","Yorkshire","Business",True,"2017-05-30","Wednesday","Week 1","9.02","Below 5000","Long-Term Customer (7+ Years)","Not Applicable","Above Typical"
1435,"2026-03-13","3/13/2026 16:32","32.97","0.00","Pending",False,"Android",NULL,NULL,10,"Standing Order","Automated",True,"0.00",13,"Salary / Income","Financial","Low",15,"Layla Singh","25-34","London","Premium",True,"2022-07-04","Friday   ","Week 2","3.93","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1443,"2026-04-04","4/4/2026 19:19","166.96","2.20","Pending",False,"Android","1.0400",NULL,3,"Transfer - Outbound","Mobile App",True,"0.00",3,"Travel & Transport","Services","Medium",3,"Sofia Patel","18-24","Midlands","Starter",False,"2023-01-08","Saturday ","Week 1","3.41","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
1444,"2026-05-01","5/1/2026 1:14","77.27","0.00","Reversed",False,"Web",NULL,NULL,4,"Transfer - Outbound","Web Browser",True,"0.00",4,"Entertainment","Leisure","Low",4,"Oliver Bennett","45-54","North West","Business",True,"2019-07-14","Friday   ","Week 1","6.9","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1445,"2026-02-17","2/17/2026 13:21","22.31","0.00","Declined",False,"iOS",NULL,"Insufficient Funds",5,"Transfer - International","Mobile App",False,"2.50",5,"Utilities","Services","Low",5,"Chloe Macgregor","25-34","Scotland","Standard",True,"2022-09-30","Tuesday  ","Week 3","3.68","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
1446,"2026-03-05","3/5/2026 15:39","436.36","0.97","Declined",True,NULL,NULL,NULL,6,"Transfer - International","Web Browser",False,"2.50",6,"Online Retail","Retail","Medium",6,"Daniel Okafor","35-44","London","Premium",True,"2021-03-17","Thursday ","Week 1","5.22","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
1447,"2026-02-19","2/19/2026 7:52","14.99","0.00","Pending",False,"Android",NULL,NULL,7,"ATM Withdrawal","ATM Network",True,"0.00",7,"Health & Pharmacy","Retail","Low",7,"Priya Sharma","18-24","South West","Starter",False,"2023-06-22","Thursday ","Week 3","2.96","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
1448,"2026-01-02","1/2/2026 1:01","61.82","0.00","Reversed",False,"Web",NULL,NULL,8,"ATM Withdrawal","ATM Network",False,"1.50",8,"Gambling","Leisure","High",8,"Thomas Hughes","55-64","Wales","Standard",True,"2020-04-05","Friday   ","Week 1","6.17","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
1449,"2026-04-26","4/26/2026 2:26","530.30","0.00","Completed",False,"iOS",NULL,NULL,9,"Direct Debit","Automated",True,"0.00",9,"Crypto Exchange","Financial","High",9,"Isabelle Fontaine","25-34","North East","Premium",True,"2022-01-19","Sunday   ","Week 4","4.38","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1451,"2026-05-01","5/1/2026 6:44","63.12","0.00","Pending",False,"Android",NULL,NULL,11,"Salary Credit","Automated",True,"0.00",11,"Clothing & Fashion","Retail","Low",11,"Grace Elliott","35-44","East of England","Standard",True,"2021-08-27","Friday   ","Week 1","4.78","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1452,"2026-01-21","1/21/2026 1:14","3454.53","0.00","Reversed",False,"Web",NULL,NULL,12,"Card Refund","Mobile App",True,"0.00",12,"Electronics","Retail","Medium",12,"Ethan Clarke","25-34","South East","Starter",True,"2023-03-11","Wednesday","Week 3","3.24","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1453,"2026-05-27","5/27/2026 1:14","101.82","0.00","Completed",False,"iOS",NULL,NULL,13,"Crypto Purchase","Mobile App",True,"1.00",13,"Salary / Income","Financial","Low",13,"Fatima Noor","18-24","Midlands","Starter",False,"2024-02-14","Wednesday","Week 4","2.31","Below 5000","New Customer (<3 Years)","Not Applicable","Below Typical"
1454,"2026-02-06","2/6/2026 17:33","746.97","2.20","Declined",False,NULL,"1.1200","Card Limit Exceeded",14,"Savings Pot Transfer","Mobile App",True,"0.00",14,"Loan & Credit","Financial","Medium",14,"Samuel Whitmore","55-64","Yorkshire","Business",True,"2017-05-30","Friday   ","Week 1","9.02","Below 5000","Long-Term Customer (7+ Years)","Not Applicable","Above Typical"
1455,"2026-05-08","5/8/2026 20:10","30.91","0.00","Pending",False,"Android",NULL,NULL,15,"Loan Repayment","Automated",True,"0.00",15,"Peer-to-Peer Transfer","Financial","Medium",15,"Layla Singh","25-34","London","Premium",True,"2022-07-04","Friday   ","Week 2","3.93","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1461,"2026-05-25","5/25/2026 2:37","35.45","0.00","Completed",False,"iOS",NULL,NULL,6,"Transfer - International","Web Browser",False,"2.50",3,"Travel & Transport","Services","Medium",1,"Amelia Rhodes","25-34","London","Premium",True,"2021-06-10","Monday   ","Week 4","4.99","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
613,"2026-03-24","3/24/2026 10:25","127.27","0.00","Completed",False,"iOS",NULL,NULL,13,"Crypto Purchase","Mobile App",True,"1.00",1,"Groceries","Retail","Low",13,"Fatima Noor","18-24","Midlands","Starter",False,"2024-02-14","Tuesday  ","Week 4","2.31","Below 5000","New Customer (<3 Years)","Not Applicable","Below Typical"
614,"2026-03-21","3/21/2026 8:01","927.27","2.73","Declined",False,NULL,"1.3900","Card Limit Exceeded",14,"Savings Pot Transfer","Mobile App",True,"0.00",2,"Dining & Restaurants","Leisure","Low",14,"Samuel Whitmore","55-64","Yorkshire","Business",True,"2017-05-30","Saturday ","Week 3","9.02","Below 5000","Long-Term Customer (7+ Years)","Not Applicable","Above Typical"
615,"2026-01-31","1/31/2026 13:25","38.12","0.00","Pending",False,"Android",NULL,NULL,15,"Loan Repayment","Automated",True,"0.00",3,"Travel & Transport","Services","Medium",15,"Layla Singh","25-34","London","Premium",True,"2022-07-04","Saturday ","Week 5","3.93","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
616,"2026-04-16","4/16/2026 2:08","11.50","0.00","Reversed",False,"Web",NULL,NULL,1,"Purchase","Mobile App",True,"0.00",4,"Entertainment","Leisure","Low",16,"Noah Greenwood","35-44","North West","Standard",True,"2021-10-18","Thursday ","Week 3","4.64","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
617,"2026-04-17","4/17/2026 17:45","42.42","0.00","Declined",False,"iOS",NULL,"Insufficient Funds",2,"Purchase","Web Browser",True,"0.00",5,"Utilities","Services","Low",17,"Aisha Kamara","18-24","Scotland","Starter",False,"2024-04-01","Friday   ","Week 3","2.18","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
618,"2026-03-26","3/26/2026 19:07","1098.48","0.00","Declined",False,NULL,NULL,NULL,3,"Transfer - Outbound","Mobile App",True,"0.00",6,"Online Retail","Retail","Medium",18,"Benjamin Fox","45-54","South East","Business",True,"2020-02-28","Thursday ","Week 4","6.27","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
928,"2026-05-16","5/16/2026 22:48","56.36","0.00","Reversed",False,"Web",NULL,NULL,13,"Crypto Purchase","Mobile App",True,"1.00",10,"Fuel","Retail","Low",8,"Thomas Hughes","55-64","Wales","Standard",True,"2020-04-05","Saturday ","Week 3","6.17","Below 5000","Established Customer (3-7 Years)","Not Applicable","Below Typical"
1368,"2026-04-30","4/30/2026 19:59","56.36","0.00","Reversed",False,"Web",NULL,NULL,3,"Transfer - Outbound","Mobile App",True,"0.00",18,"Education","Services","Low",8,"Thomas Hughes","55-64","Wales","Standard",True,"2020-04-05","Thursday ","Week 5","6.17","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1477,"2026-05-29","5/29/2026 6:43","45.45","0.00","Declined",False,"iOS",NULL,"Insufficient Funds",7,"ATM Withdrawal","ATM Network",True,"0.00",1,"Groceries","Retail","Low",17,"Aisha Kamara","18-24","Scotland","Starter",False,"2024-04-01","Friday   ","Week 5","2.18","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
1478,"2026-03-10","3/10/2026 3:49","1174.24","0.00","Declined",False,NULL,NULL,NULL,8,"ATM Withdrawal","ATM Network",False,"1.50",2,"Dining & Restaurants","Leisure","Low",18,"Benjamin Fox","45-54","South East","Business",True,"2020-02-28","Tuesday  ","Week 2","6.27","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
646,"2026-05-15","5/15/2026 10:03","477.27","1.06","Declined",True,NULL,NULL,NULL,1,"Purchase","Mobile App",True,"0.00",16,"Subscription Services","Services","Low",6,"Daniel Okafor","35-44","London","Premium",True,"2021-03-17","Friday   ","Week 3","5.22","Below 5000","Established Customer (3-7 Years)","Not Applicable","Above Typical"
647,"2026-05-31","5/31/2026 9:08","16.35","0.00","Pending",False,"Android",NULL,NULL,2,"Purchase","Web Browser",True,"0.00",17,"Charity & Donations","Services","Low",7,"Priya Sharma","18-24","South West","Starter",False,"2023-06-22","Sunday   ","Week 5","2.96","Below 5000","New Customer (<3 Years)","Not Applicable","Followed Standard"
648,"2026-03-17","3/17/2026 1:47","67.27","0.00","Reversed",False,"Web",NULL,NULL,3,"Transfer - Outbound","Mobile App",True,"0.00",18,"Education","Services","Low",8,"Thomas Hughes","55-64","Wales","Standard",True,"2020-04-05","Tuesday  ","Week 3","6.17","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
649,"2026-03-13","3/13/2026 17:28","575.76","0.00","Completed",False,"iOS",NULL,NULL,4,"Transfer - Outbound","Web Browser",True,"0.00",1,"Groceries","Retail","Low",9,"Isabelle Fontaine","25-34","North East","Premium",True,"2022-01-19","Friday   ","Week 2","4.38","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
650,"2026-05-25","5/25/2026 12:38","63.64","1.27","Declined",True,NULL,NULL,NULL,5,"Transfer - International","Mobile App",False,"2.50",2,"Dining & Restaurants","Leisure","Low",10,"Mohammed Al-Hassan","45-54","London","Business",True,"2018-12-01","Monday   ","Week 4","7.52","Below 5000","Long-Term Customer (7+ Years)","FX Rate Not Applied","Below Typical"
651,"2026-02-11","2/11/2026 21:59","49.48","0.00","Pending",False,"Android",NULL,NULL,6,"Transfer - International","Web Browser",False,"2.50",3,"Travel & Transport","Services","Medium",11,"Grace Elliott","35-44","East of England","Standard",True,"2021-08-27","Wednesday","Week 2","4.78","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
652,"2026-02-19","2/19/2026 3:30","2727.26","0.00","Reversed",False,"Web",NULL,NULL,7,"ATM Withdrawal","ATM Network",True,"0.00",4,"Entertainment","Leisure","Low",12,"Ethan Clarke","25-34","South East","Starter",True,"2023-03-11","Thursday ","Week 3","3.24","Below 5000","Established Customer (3-7 Years)","Not Applicable","Followed Standard"
1476,"2026-05-25","5/25/2026 9:00","8.78","0.00","Reversed",False,"Web",NULL,NULL,6,"Transfer - International","Web Browser",False,"2.50",18,"Education","Services","Low",16,"Noah Greenwood","35-44","North West","Standard",True,"2021-10-18","Monday   ","Week 4","4.64","Below 5000","Established Customer (3-7 Years)","FX Rate Not Applied","Below Typical"
653,"2026-03-11","3/11/2026 0:25","112.73","0.00","Completed",False,"iOS",NULL,NULL,8,"ATM Withdrawal","ATM Network",False,"1.50",5,"Utilities","Services","Low",13,"Fatima Noor","18-24","Midlands","Starter",False,"2024-02-14","Wednesday","Week 2","2.31","Below 5000","New Customer (<3 Years)","FX Rate Not Applied","Below Typical"
